
--- vl_despesa ---vl_despesa
1594,00          3
6108,80          3
100906,28        3
14759,67         3
7431,43          3
250,"00          3
1411,09          3
2,68             3
2156,22          3
6,22             3
6264,81          3
7400,29          3
3830,72          3
1428,94          3
1740,97          3
5671,"88         3
1731,90          3
3572,33          3
251115,80        3
795,75           3
13069,52         3
17239,46         3
1680,24          3
1636,92          3
390,52           3
7673,93          3
131,66           3
6,15             3
30612,22         3
679,74           3
44,32            3
1483,26          3
13,56            3
3294,53          3
12249,62         3
639,00           3
0,44             3
628,66           3
1990,47          3
5726,63          3
227,13           3
551,50           3
1078,58          3
1199,88          3
7550,00          3
14856,16         3
70356,48         3
103404,70        3
292122,65        3
8098,65          3
93286,34         3
12534,51         3
877,41           3
6476,76          3
3856,67          3
1439,28          3
1300,87          3
176,00           3
118,93           3
4850,83          3
431,20           3
182,39           3
890,90           3
1145,92          3
986,05           3
5978,60          3
24,61            3
1194,52          3
7072,22          3
29293,36         3
2161,34          3
5568,04          3
2779,65          3
2068,97          3
5374,97          3
9023,05          3
7741,21          3
9872,01          3
12722,76         3
2630,39          3
20287,14         3
803,20           3
124372,96        3
200,40           3
95,37            3
395,66           3
149,98           3
5076,88          3
964,18           3
3395,44          3
341,31           3
25,61            3
2799,53          3
506,18           3
17619,42         3
1770,06          3
67760,21         3
64,61            3
150,48           3
9658,88          3
290,17           3
249,07           3
8034,02          3
903,58           3
21974,57         3
43,49            3
218,27           3
341,47           3
1256,20          3
11826,27         3
29195,31         3
15916,92         3
10231,01         3
96355,30         3
6267,81          3
1393,93          3
472,88           3
63,14            3
238,44           3
5658,80          3
5,56             3
1461,30          3
4187,47          3
1543,53          3
43,88            3
21264,56         3
57239,22         3
29146,50         3
15239,57         3
25,38            3
9362,72          3
1708,22          3
512,03           3
6533,75          3
502,71           3
933,21           3
997,89           3
765000,00        3
4286,34          3
1466,80          3
643,68           3
5470,76          3
812,80           3
6007,30          3
323,84           3
1943,03          3
4,74             3
2024,97          3
36818,60         3
32,06            3
35,07            3
1610,83          3
1639783,97       3
6186,"40         3
648,81           3
3210,53          3
75776,11         3
1807,25          3
1817,29          3
768,07           3
2433,60          3
247,86           3
27324,00         3
244,86           3
12069,62         3
1763,75          3
14,14            3
2067,23          3
34635,70         3
486,75           3
175,70           3
23,19            3
80,01            3
8208,00          3
775,07           3
4310,20          3
5101,03          3
2124,00          3
1699,65          3
16890,00         3
4721,70          3
4088,70          3
140837,23        3
1369,60          3
15228,75         3
10549,07         3
79841,26         3
394,66           3
5727,55          3
890,08           3
1742,24          3
1490,49          3
515,88           3
147,66           3
5756,00          3
169,72           3
966,46           3
481,82           3
105,78           3
1067,50          3
5498,74          3
386,40           3
139,40           3
71,"23           3
492,"30          3
633,00           3
241,68           3
19885,"27        3
3753,"56         3
12865,"49        3
18974,53         3
374,"48          3
24367,"72        3
760,"82          3
3614,24          3
2292,88          3
1200,48          3
657,04           3
11,43            3
4485,88          3
61044,82         3
0,46             3
1613,20          3
22160,00         3
13,04            3
6191,07          3
62630,39         3
27931,20         3
10365,44         3
3715,32          3
47660,64         3
355,50           3
480,97           3
126,57           3
3240,03          3
5566,50          3
2195,55          3
2847,10          3
809,33           3
8623,87          3
8958,54          3
5169,82          3
92,09            3
337779,73        3
809,69           3
98,28            3
4775,69          3
1975,80          3
1131,82          3
158,00           3
13842,56         3
1561,00          3
2922,92          3
115702,73        3
23326,85         3
3150,51          3
8905,60          3
2410,00          3
3,11             3
32,81            3
4128,62          3
5681,22          3
1136,14          3
899,14           3
1299,00          3
602,37           3
19345,49         3
1085,39          3
3562,94          3
19691,20         3
268,49           3
4086,11          3
81,70            3
1506,96          3
19035,55         3
343,63           3
6240,00          3
10271,22         3
949,52           3
14,52            3
1114,34          3
2987,35          3
3947,92          3
3885,00          3
880,27           3
604,88           3
4529,32          3
158,05           3
383,67           3
1793,58          3
282,02           3
210,39           3
20830,05         3
2509,76          3
501,40           3
167550,29        3
42353,72         3
513,31           3
436126,15        3
1189,98          3
6718,73          3
7119,95          3
1324,89          3
863,57           3
13236,90         3
5,10             3
193,94           3
1756,90          3
6475,24          3
645063,24        3
187,43           3
330,17           3
4697,80          3
3554,"79         3
1896,04          3
81,50            3
9,85             3
236,41           3
108116,82        3
4315,24          3
765,00           3
472,41           3
695,72           3
1683,87          3
1994,82          3
10852,20         3
44,26            3
23281,28         3
844,02           3
18891,35         3
773,50           3
23724,00         3
122,23           3
972,63           3
1064,40          3
2588,62          3
149548,"10       3
1228,49          3
67571,24         3
42,67            3
44510,76         3
11159,93         3
73161,73         3
43455,92         3
12261,00         3
2875,34          3
5380,00          3
4675,00          3
3479,63          3
19887,73         3
2354,49          3
0,12             3
1089,29          3
442,51           3
28550,"50        3
7442,40          3
50,52            3
1148,05          3
6725,96          3
2247,04          3
178051,90        3
9,63             3
6651,53          3
644,14           3
2542,40          3
1766,00          3
878,94           3
8,28             3
14960,00         3
3808,00          3
22800,00         3
27394,75         3
16935,41         3
54364,70         3
54713,92         3
5179,74          3
708,36           3
543,21           3
41993,30         3
49902,94         3
405,74           3
1873,05          3
7973,11          3
3489,22          3
152276,10        3
25535,41         3
3148,71          3
694,60           3
1258,37          3
506,25           3
4667,00          3
3627,88          3
27,29            3
3102,00          3
367,92           3
698,43           3
258347,93        3
3269,70          3
1381,43          3
56415,91         3
64272,10         3
269,47           3
1528,81          3
2683,46          3
463,20           3
175,33           3
2334,01          3
50664,00         3
12416,00         3
5377,31          3
5447,00          3
601,47           3
1696,00          3
823,50           3
1633,80          3
1952,04          3
276,15           3
16293,20         3
1853,80          3
178,37           3
1152,84          3
788,40           3
828,64           3
1578,00          3
2442,41          3
118860,19        3
559,00           3
5545,50          3
9516,00          3
208,85           3
14356,80         3
410,40           3
4894,20          3
3018,00          3
602,34           3
3420,00          3
2454,30          3
988,97           3
14778,76         3
23,85            3
1351,20          3
2370,17          3
3294,74          3
1655,20          3
21844,66         3
744,62           3
2799,66          3
2,85             3
5,97             3
630,11           3
5320,16          3
2090,90          3
7,05             3
263,60           3
12707,37         3
2678,17          3
11773,56         3
1949,98          3
1010,40          3
718,56           3
78362,90         3
1920,60          3
4630,59          3
595,24           3
23,52            3
238,52           3
362730,60        3
5456,69          3
89601,82         3
1932,79          3
575,05           3
91,11            3
641,24           3
1147,20          3
3737,15          3
5134,52          3
703,99           3
1061,00          3
10,83            3
1094,26          3
18321,69         3
5851,32          3
978,82           3
2189,09          3
699,96           3
4911,00          3
12325,32         3
7505,84          3
3614,28          3
3792,00          3
612,50           3
908,74           3
19565,30         3
832,93           3
1162,21          3
10622,06         3
398,16           3
18245,26         3
12790,76         3
323,24           3
253,15           3
54946,64         3
28530,00         3
15422,28         3
4217,00          3
1343,92          3
570,30           3
446,12           3
12494,39         3
5449,15          3
318,30           3
390,57           3
13343,77         3
12619,10         3
848,97           3
1812,00          3
12404,00         3
13153,76         3
1660,70          3
122,76           3
1147,50          3
1339,25          3
4394,00          3
410,51           3
6932,03          3
6628,77          3
8313,50          3
36144,46         3
47441,45         3
2485,94          3
1559,00          3
1371,35          3
19742,04         3
582,02           3
914,76           3
13875,07         3
1931,67          3
38,74            3
14026,80         3
749,95           3
232,46           3
2009,00          3
54,50            3
1519,37          3
840,78           3
2677,29          3
1203,20          3
1937,80          3
77953,66         3
798,95           3
2421,00          3
3982,69          3
32847,87         3
3991,11          3
10676,79         3
352,24           3
61200,00         3
9949,35          3
15833,86         3
15993,45         3
183,60           3
1776,68          3
4765,11          3
465,66           3
898,30           3
2848,32          3
663,60           3
11,10            3
1837,00          3
17529,32         3
736,40           3
1006,00          3
4034,34          3
491,09           3
290115,36        3
104,88           3
14066,80         3
3341,23          3
3447,99          3
741,69           3
3778,30          3
152,75           3
3091,41          3
2735,55          3
681,45           3
1348,31          3
2903,92          3
1083,22          3
841,66           3
3406,45          3
433,23           3
58,36            3
4321,36          3
53,07            3
2865,20          3
4512,83          3
1766,52          3
2634,97          3
43011,88         3
4215,68          3
1586,64          3
575,00           3
194,68           3
2075,30          3
2574,48          3
1798,89          3
872,00           3
72,26            3
1493,71          3
2373,81          3
5105,81          3
14043,"35        3
12238,00         3
2363,26          3
2237,34          3
6771,85          3
6609,58          3
6479,25          3
8133,18          3
762,58           3
1420,70          3
503,06           3
40971,99         3
484,26           3
55563,17         3
899,57           3
3678,20          3
1014,50          3
338,82           3
104,12           3
840,81           3
3668,40          3
29728,31         3
121348,24        3
11796,91         3
474,42           3
14432,37         3
72457,73         3
118,75           3
6057,37          3
508553,03        3
9118,30          3
1529,31          3
200520,00        3
16713,46         3
18821,28         3
6707,75          3
48696,12         3
1481,46          3
573,63           3
29,00            3
17696,31         3
184,83           3
5671,37          3
3274,06          3
322940,08        3
919,97           3
228,68           3
1422,38          3
91,08            3
1171,26          3
1773,39          3
244,85           3
5126,80          3
1007,00          3
475,58           3
3817,75          3
60,78            3
2046,25          3
13353,87         3
10249,29         3
65493,01         3
3112,94          3
50793,89         3
22,16            3
2386,82          3
1820,39          3
250,88           3
1726,87          3
1421,00          3
1061,93          3
822,03           3
5,53             3
3891,06          3
6,60             3
735,83           3
10410,64         3
8771,75          3
2579,97          3
1486,72          3
23,50            3
120,23           3
712,33           3
60,05            3
94,39            3
358,64           3
358,37           3
549,21           3
6343,33          3
3189,40          3
678,50           3
1454,05          3
543,15           3
36,84            3
9482,30          3
179,01           3
332,"94          3
581,21           3
156,07           3
23722,"96        3
2765,01          3
2634,50          3
99,73            3
2045,70          3
3836,17          3
12131,30         3
1206,24          3
821,29           3
37119,87         3
160,20           3
142085,"15       3
104082,60        3
4915,54          3
23740,00         3
3797,28          3
590,48           3
48667,45         3
133,11           3
368,20           3
708,08           3
41875,68         3
1095,62          3
1286,90          3
6051,76          3
3429,14          3
27422,67         3
79280,41         3
13197,01         3
3100,20          3
3206,00          3
753,50           3
27475,13         3
1474,80          3
31975,40         3
8670,40          3
31467,70         3
933,61           3
8813,97          3
2320,57          3
5330,00          3
7365,25          3
61593,18         3
1592,17          3
5695,92          3
3541,06          3
2813,87          3
77736,78         3
5938,24          3
2678,00          3
9510,04          3
1476,76          3
6286,00          3
116415,59        3
16095,86         3
3002,18          3
17801,24         3
2642,50          3
56,40            3
6770,00          3
62,14            3
7488,00          3
886,07           3
87388,73         3
47000,00         3
15840,00         3
36,23            3
7356,00          3
108811,77        3
6006,54          3
27576,82         3
1347,11          3
904516,73        3
19940,35         3
1246,48          3
1953,18          3
428,17           3
546,24           3
6946,57          3
316,43           3
4998,60          3
32939,94         3
20376,42         3
2076,55          3
1099,00          3
1561,41          3
8979,11          3
1730,45          3
2680,43          3
12072,06         3
2242,75          3
308,80           3
5791,53          3
177,10           3
1109,88          3
8173,80          3
530,37           3
15900,00         3
904096,60        3
216628,36        3
12160,00         3
9559,05          3
304,87           3
38539,33         3
903,28           3
242,40           3
65,16            3
589,14           3
11524,68         3
5275,62          3
19018,48         3
13326,49         3
783,34           3
2653,00          3
52004,15         3
832,47           3
3208,72          3
570,64           3
167,18           3
998,16           3
23930,18         3
150768,81        3
346149,98        3
15177,03         3
1528,74          3
641,19           3
869,58           3
130949,21        3
14266,44         3
5005,00          3
8926,16          3
3644,77          3
1544,65          3
10240,00         3
17192,28         3
1668,00          3
420,03           3
1691,00          3
6164,72          3
1479,15          3
2562,90          3
23338,82         3
9824,65          3
17147,99         3
43814,90         3
1940,73          3
80883,40         3
11987,47         3
283108,10        3
2797,90          3
6424,06          3
4765,50          3
1504,83          3
305,50           3
1003,29          3
40256,20         3
5932,80          3
2064,00          3
241,86           3
1216,17          3
895,68           3
2606,04          3
376,"20          3
5233,03          3
54,02            3
973,61           3
4,98             3
1637,58          3
414,62           3
22046,60         3
307190,33        3
28584,90         3
195,98           3
858,83           3
15472,37         3
10,"00           3
11499,30         3
25171,"26        3
836,51           3
426,71           3
5031,54          3
6668,84          3
444,55           3
10105,19         3
56930,17         3
5761,09          3
480,88           3
331,"98          3
57178,25         3
748,44           3
5405,32          3
544,36           3
5079,35          3
52700,24         3
1167,51          3
13520,46         3
117,19           3
4981,69          3
20246,27         3
385,68           3
1089,87          3
3295,29          3
213,88           3
14995,05         3
199,01           3
895,14           3
7640,00          3
7000,10          3
355,09           3
4465,45          3
65340,21         3
3787,83          3
538557,63        3
4961,60          3
25310,12         3
1408,08          3
682,92           3
185,78           3
3476,81          3
98168,65         3
5294,40          3
176760,00        3
2844,00          3
8959,80          3
3173,00          3
9673,20          3
3571,68          3
25533,94         3
36446,94         3
32893,69         3
10558,00         3
49782,90         3
28458,15         3
4627,68          3
199,46           3
1718,49          3
25098,06         3
28367,04         3
4091,89          3
24848,44         3
178,55           3
3360,58          3
62571,11         3
2895,75          3
1181,20          3
27405,44         3
878,07           3
211,03           3
6860,68          3
4450,00          3
8880,00          3
829,68           3
2569,32          3
659,80           3
4319,28          3
500,"00          3
471,24           3
4,68             3
12760,00         3
1432,98          3
4276,80          3
16698,00         3
117667,13        3
976,88           3
6238,47          3
3223,11          3
681,36           3
1393,75          3
7093,85          3
2564,00          3
58350,00         3
20443,66         3
17809,53         3
7361,71          3
655,30           3
8721,23          3
2466,82          3
5,69             3
3284,35          3
205,29           3
1379,95          3
823,81           3
175,32           3
29,16            3
491,76           3
54182,44         3
800,39           3
709,88           3
15958,82         3
698,61           3
1573,88          3
1562,30          3
64616,55         3
12852,40         3
3636,18          3
4029,80          3
220,04           3
46688,04         3
68540,10         3
2093,15          3
80705,62         3
386,84           3
3485,96          3
3646,04          3
1166,35          3
258,48           3
1090,32          3
1424,69          3
186,45           3
4421,78          3
2957,55          3
2118,00          3
1571,33          3
358349,41        3
2563,17          3
45,26            3
37838,90         3
601,80           3
682,20           3
104744,15        3
215,"60          3
2428,00          3
1495,05          3
182,15           3
4320,00          3
27812,88         3
1636,00          3
19367,67         3
452,11           3
180,57           3
55168,20         3
1363,70          3
103,74           3
86,00            3
287,00           3
683,26           3
2803,55          3
6956,48          3
12763,71         3
1477,90          3
20430,47         3
386,72           3
90892,75         3
1942,30          3
143811,30        3
895,86           3
102,58           3
538,64           3
701,09           3
25935,42         3
1356,98          3
17030,69         3
13856,32         3
843,"93          3
569,"02          3
6646,26          3
5365,56          3
203,56           3
416608,25        3
1755,69          3
31809,87         3
1369,28          3
45295,46         3
7520,00          3
2006,73          3
3681,83          3
1184,42          3
32,57            3
8404,00          3
217,24           3
2862,00          3
76577,05         3
31615,41         3
437,25           3
1816,50          3
92,16            3
8998,38          3
2937,00          3
22339,80         3
6710,56          3
6596,14          3
91,00            3
1064,00          3
346,15           3
629,51           3
2691,20          3
1150,82          3
1372,49          3
36527,39         3
10771,22         3
1106,00          3
220,"00          3
1016,29          3
82,48            3
2898,60          3
181,45           3
5269,45          3
17818,50         3
6781,40          3
2724,48          3
1357,03          3
3683,83          3
3031,44          3
36159,50         3
503,56           3
271,77           3
82,20            3
1317,81          3
23953,21         3
80479,63         3
497,61           3
2792,18          3
1502,00          3
56,56            3
2429,12          3
10901,16         3
2332,75          3
37342,38         3
9988,00          3
1538,00          3
15393,90         3
455,04           3
362,92           3
2115,94          3
9119,85          3
46380,47         3
11138,61         3
439,46           3
715,00           3
678,00           3
1267,20          3
83,93            3
577,00           3
1939,35          3
7029,42          3
7,88             3
48799,33         3
197774,01        3
22675,25         3
21135,74         3
1013,23          3
6420,68          3
3855,00          3
16557,50         3
2976,00          3
3567,50          3
69089,24         3
66,49            3
972,70           3
351,41           3
3618,55          3
2217,52          3
48715,76         3
484,78           3
29107,23         3
16181,14         3
37000,21         3
1329,12          3
4688,70          3
722,70           3
3208,51          3
2020,96          3
205,35           3
1771,73          3
130,23           3
820,45           3
1645,00          3
2610,84          3
14812,80         3
38243,84         3
2065,00          3
1102,57          3
18157,33         3
152,30           3
3229,24          3
2277,86          3
4662,26          3
26931,97         3
528,75           3
3628,00          3
4835,77          3
374,40           3
1632,88          3
339,50           3
3173,87          3
4457,85          3
4004,00          3
126647,09        3
67,01            3
25673,12         3
221,68           3
4547,17          3
196,80           3
1122,00          3
5754,05          3
135,62           3
3550,00          3
1172,20          3
1461,00          3
1355,68          3
2407,31          3
12610,00         3
1328,48          3
1458,46          3
1694,00          3
7170,00          3
5495,01          3
1628,62          3
2018,90          3
10261,61         3
155,63           3
4294,98          3
10535,42         3
77262,26         3
343492,85        3
1610,14          3
178510,97        3
116,20           3
1978,35          3
2511,00          3
4377,38          3
24294,76         3
5499,00          3
66079,17         3
918,65           3
2751,84          3
3998,00          3
45,30            3
4535,60          3
1021,05          3
1313,59          3
40050,90         3
369,00           3
477,05           3
3595,70          3
15815,62         3
2568,00          3
885,56           3
510461,54        3
3209,48          3
6115,88          3
210,"00          3
4447,50          3
91091,39         3
3676,67          3
9154,01          3
21790,00         3
1331,40          3
28595,00         3
21731,32         3
381,98           3
139421,00        3
733,24           3
246337,77        3
249762,43        3
8579,46          3
5063,23          3
88,35            3
296,83           3
613,45           3
266,28           3
285,21           3
5101,56          3
12197,89         3
1137,27          3
64,95            3
1509,00          3
6135,38          3
7385,19          3
1924,03          3
11379,21         3
7329,96          3
781,85           3
5310,00          3
86421,42         3
77955,75         3
245,09           3
152,61           3
873,89           3
6832,57          3
37471,71         3
74962,01         3
47,61            3
37056,16         3
14016,99         3
5030,31          3
524,00           3
2373,30          3
958,59           3
478,72           3
4105,00          3
271,00           3
1104,00          3
95955,95         3
816,96           3
14611,98         3
388,57           3
22380,00         3
84,96            3
199,60           3
81,72            3
71320,93         3
29032,69         3
1571,40          3
210,95           3
10188,21         3
12004,00         3
100,61           3
856,66           3
21664,00         3
3074,31          3
43440,32         3
6399,20          3
261942,11        3
24,59            3
5957,47          3
9117,90          3
20162,50         3
861,25           3
15412,83         3
787,29           3
2355,12          3
203007,19        3
805,00           3
6185,00          3
19345,51         3
491,80           3
472,04           3
1031,21          3
667,28           3
3266,95          3
16490,95         3
191,52           3
2980,00          3
1169,16          3
2747,70          3
490,53           3
56223,31         3
6852,11          3
21,91            3
1258,60          3
908,14           3
1702,20          3
9316,19          3
4901,40          3
894,00           3
15996,82         3
269468,86        3
19835,03         3
18677,50         3
851,50           3
3128,53          3
1951,91          3
10777,80         3
34506,00         3
227,40           3
753,86           3
578,00           3
9,49             3
7893,60          3
4361,65          3
293,00           3
58621,62         3
3155,02          3
277,48           3
140,57           3
6859,55          3
741,00           3
5230,00          3
29020,85         3
1856,44          3
716,96           3
1769,00          3
14600,00         3
1235,95          3
64838,08         3
626,09           3
32062,85         3
5452,72          3
1683,53          3
2707,75          3
2670,10          3
21345,77         3
2058,74          3
306,36           3
6843,00          3
1699,72          3
5796,00          3
870,28           3
119,65           3
516,04           3
768,78           3
4563,29          3
267,25           3
6120,00          3
8900,76          3
1135,30          3
7012,89          3
16361,24         3
8931,77          3
788,50           3
1621,00          3
2793,20          3
13679,33         3
2651,07          3
196,50           3
514,69           3
3123,50          3
2425,77          3
6222,94          3
42,94            3
7008,50          3
9089,47          3
35053,76         3
2515,77          3
203,70           3
4778,00          3
8530,00          3
749,10           3
387,80           3
111,21           3
6820,00          3
5108,93          3
1317,92          3
23277,71         3
292,00           3
205,39           3
1329,90          3
3192,00          3
311,37           3
158,72           3
457,50           3
5319,60          3
3384,78          3
666,00           3
599,96           3
2034,00          3
1976,49          3
146,42           3
115,04           3
2307,00          3
589,53           3
8161,67          3
1367,37          3
22684,19         3
94,90            3
7972,71          3
1777,79          3
553,77           3
2169,85          3
108,28           3
16517,97         3
27694,51         3
6202,50          3
5274,00          3
169,38           3
13246,42         3
0,"51            3
7317,64          3
14652,00         3
37497,"04        3
55557,29         3
237,98           3
47247,65         3
341,42           3
395,98           3
3910,40          3
4421,09          3
21709,23         3
758,00           3
462,03           3
431,37           3
1754,99          3
522,00           3
13972,09         3
684,87           3
12511,"61        3
48680,22         3
3027,60          3
9446,99          3
2750,28          3
4154,73          3
3374,27          3
1492,78          3
26772,01         3
105,48           3
131620,41        3
7916,22          3
736,69           3
1262,91          3
968,14           3
33639,93         3
486,37           3
1204,08          3
3740,12          3
4942,79          3
893,45           3
7354,93          3
27743,06         3
12358,98         3
4694,15          3
20265,49         3
2849,67          3
85041,96         3
98,64            3
22377,95         3
555,96           3
7962,27          3
59940,00         3
21206,36         3
18728,10         3
1119,15          3
98872,91         3
37105,62         3
5,98             3
46001,82         3
58480,51         3
2638,95          3
1794,04          3
814131,58        3
142085,15        3
2828,00          3
4923,12          3
29398,01         3
593,07           3
243,74           3
89870,40         3
7360,00          3
11979,00         3
32328,00         3
2679,68          3
2815,67          3
35984,11         3
142135,53        3
1078,03          3
1581,78          3
53672,52         3
37991,49         3
2113,00          3
9161,12          3
1860,00          3
79824,08         3
2661,65          3
297,10           3
4382,66          3
21264,09         3
13874,58         3
39316,70         3
449,90           3
215,42           3
95784,86         3
1965,90          3
6133,05          3
2042,98          3
49,50            3
32,03            3
1447,50          3
3151,98          3
964,71           3
3832,25          3
34768,09         3
2001,26          3
2659,82          3
1711,83          3
1255,98          3
8173,63          3
14637,83         3
45037,44         3
4115,00          3
30534,10         3
17044,29         3
3871,10          3
6133,46          3
8603,30          3
77896,46         3
10462,50         3
97,36            3
410,67           3
481,65           3
85210,70         3
9093,10          3
233,06           3
2471,42          3
6279,12          3
426,88           3
2700,80          3
1131,00          3
109752,17        3
44320,90         3
9239,66          3
5805,08          3
16590,00         3
1794,13          3
13553,26         3
109,00           3
244896,14        3
3226,47          3
1541,19          3
4019,52          3
1055,60          3
209598,67        3
14441,51         3
415,14           3
137030,34        3
699,62           3
14409,61         3
9506,00          3
7423,00          3
6602,49          3
2660,57          3
817,65           3
1868,58          3
13366,92         3
6958,10          3
9,21             3
189,40           3
1594,64          3
1146,91          3
233,08           3
2032,39          3
15507,48         3
30077,24         3
5013,00          3
42863,84         3
285,56           3
1083,55          3
104901,33        3
301,83           3
42,59            3
15611,26         3
19400,00         3
10979,76         3
17491,81         3
451,47           3
23831,84         3
72740,30         3
7016,49          3
1904,00          3
17161,21         3
6826,39          3
979,28           3
10677,43         3
50941,90         3
4410,23          3
45317,89         3
2031,74          3
36798,18         3
34591,11         3
70522,91         3
14702,15         3
14086,80         3
1734,15          3
74458,77         3
83201,72         3
139469,03        3
3993,89          3
43862,66         3
1154,10          3
28111,27         3
1334,11          3
2454,18          3
20276,77         3
547,20           3
2371,34          3
29243,98         3
3422,31          3
2930,90          3
456,51           3
2598,00          3
117100,51        3
1038,00          3
4427,84          3
3500,36          3
729,96           3
2677,50          3
374,45           3
3672,00          3
6203,67          3
720,85           3
9330,06          3
1895,70          3
16334,05         3
1160,87          3
14814,"34        3
1005,96          3
23717,16         3
10808,40         3
371,74           3
840,"74          3
3520,00          3
70454,96         3
99071,32         3
123137,07        3
28087,15         3
18399,19         3
2750,01          3
267,82           3
25887,60         3
421,96           3
6129,89          3
7882,07          3
390,29           3
924,44           3
690740,57        3
20,17            3
1845,85          3
7901,99          3
144433,85        3
206815,62        3
5354,60          3
4457,61          3
36533,76         3
1544,04          3
1842,28          3
1362,34          3
74513,30         3
9750,00          3
8195,97          3
61445,09         3
17964,74         3
9931,18          3
5359,36          3
56085,12         3
74037,52         3
149097,30        3
30054,07         3
1733,26          3
4337,45          3
15369,80         3
77382,01         3
2985,61          3
6,"21            3
149,40           3
2685,69          3
15842,"38        3
402,79           3
1922,85          3
1804,00          3
26621,81         3
34236,00         3
49719,77         3
47815,29         3
333,26           3
1166,26          3
16758,80         3
30040,10         3
3164,40          3
3744,39          3
2029,59          3
608,34           3
1194,81          3
6,08             3
4209,38          3
25686,07         3
88268,07         3
10188,"21        3
489,41           3
7356,75          3
802,20           3
10436,06         3
2536,89          3
3739,50          3
632,88           3
201,67           3
15234,06         3
12233,38         3
35406,62         3
2117,48          3
59,89            3
5428,23          3
180,30           3
251,01           3
99635,29         3
1672,69          3
23720,39         3
78303,96         3
4485,20          3
342381,61        3
6813,44          3
1902,25          3
1680,14          3
44,24            3
1113,47          3
9506,69          3
5977,00          3
2258,50          3
1303,06          3
16465,99         3
3090,00          3
12512,55         3
50608,30         3
3740,20          3
100607,11        3
55225,92         3
118792,93        3
16393,56         3
1527,03          3
5194,96          3
4540,36          3
2611,44          3
858,24           3
631,80           3
5120,00          3
4103,26          3
5339,00          3
7391,63          3
2070,00          3
10492,70         3
6005,00          3
12906,43         3
42728,42         3
60,37            3
978,56           3
3376,61          3
20331,64         3
7861,68          3
7670,96          3
308,16           3
6895,73          3
1994,73          3
6847,62          3
967,50           3
6445,86          3
686,24           3
80,89            3
946,54           3
254,60           3
57504,77         3
10521,48         3
4707,"14         3
20404,60         3
221,00           3
325,"24          3
426,03           3
39,41            3
3086,06          3
77073,47         3
1127,90          3
388,71           3
16428,26         3
6632,86          3
2856,46          3
30060,23         3
1898,64          3
1310,40          3
34927,62         3
145444,34        3
5098,01          3
2835,63          3
5492,25          3
669,23           3
3554,55          3
8,17             3
6002,50          3
4899,70          3
9312,00          3
239023,55        3
1365,60          3
3712,68          3
70193,11         3
467,14           3
6468,59          3
1054,90          3
6794,72          3
327,42           3
411,00           3
48500,71         3
102,92           3
20144,09         3
4505,00          3
5596,00          3
44555,62         3
5884,90          3
1403,00          3
16039,33         3
8150,00          3
777,04           3
13807,20         3
135862,72        3
16773,86         3
6251,74          3
258925,45        3
2239,33          3
10760,14         3
887,60           3
791,10           3
3964,30          3
1076,56          3
1657,82          3
20893,19         3
27966,03         3
12800,00         3
1299,18          3
1862,50          3
26968,80         3
88,"00           3
2091,70          3
5250,00          3
3336,49          3
356,10           3
1859,17          3
3164,25          3
483,00           3
1985,50          3
3612,55          3
39851,97         3
410,36           3
6669,67          3
132584,27        3
9,44             3
1984,08          3
11424,40         3
290,56           3
30,30            3
196,44           3
22,52            3
960,40           3
1687100,10       3
1817,82          3
1716,00          3
155,12           3
26033,16         3
64466,94         3
0,32             3
1261,81          3
36377,01         3
74767,66         3
0,94             3
443,29           3
878,77           3
368,16           3
505,30           3
5478,47          3
875,54           3
2400,40          3
20540,00         3
27341,28         3
435858,27        3
2830,07          3
53,93            3
1472,50          3
853,00           3
150,02           3
670,41           3
1015,89          3
33793,23         3
2286,97          3
2942,81          3
515,17           3
12,57            3
190313,64        3
686,77           3
1299,77          3
86496,42         3
1461,65          3
2890,78          3
784,00           3
1770,28          3
15,96            3
2253,40          3
141760,20        3
1566,68          3
1344,91          3
641,54           3
3033,54          3
2100,01          3
1061,51          3
0,"79            3
11111,01         3
17362,03         3
5934,10          3
309,91           3
38075,13         3
838,42           3
12676,20         3
179851,65        3
5643,21          3
3077,38          3
37090,00         3
1194,00          3
22480,00         3
72,31            3
3006,94          3
10827,03         3
3346,00          3
1397,73          3
12108,22         3
27574,55         3
731,57           3
1063,80          3
10642,23         3
8275,00          3
10,82            3
0,16             3
627,12           3
8,46             3
64649,85         3
18598,83         3
33465,54         3
23098,01         3
4153,26          3
3572,01          3
38036,90         3
4910,00          3
2570,54          3
1761,90          3
80353,50         3
1272,37          3
24568,09         3
753,36           3
4612,96          3
631,75           3
212,07           3
6042,50          3
6862,45          3
33453,98         3
17423,68         3
783,00           3
257519,48        3
68042,28         3
8236,00          3
9722,62          3
378,90           3
8806,11          3
4420,00          3
1140,20          3
4281,50          3
1104,15          3
236736,71        3
182,00           3
1138,50          3
767,21           3
399,92           3
781,56           3
458936,05        3
323895,88        3
190816,90        3
239,71           3
5940,91          3
1651,34          3
2644,65          3
56,34            3
6437,10          3
1935,55          3
11340,00         3
280,43           3
60,87            3
3785,44          3
1224,42          3
2300,12          3
736,44           3
2962,72          3
46,55            3
137,25           3
1887,93          3
1062,60          3
525,69           3
1856,30          3
1438,31          3
36836,07         3
17928,18         3
0,19             3
50477,32         3
280,89           3
1814,15          3
30610,00         3
357,77           3
1010,28          3
828,29           3
111,30           3
1035,22          3
1589,64          3
